"GLACIER_ID","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003"
"G006278E44975N_3765_SMB","-1.5437051","0.0714392","-0.669661","-1.1322515","-1.1727569","-0.1883176","-1.5856531","-1.3635868","-0.0597705","-1.4472086","0.5185355","0.240312","-1.011477","-0.1313827","-0.9845307","-0.6817348","-0.571739","0.583467","-0.7918351","-1.443722","-0.617579","-0.3571293","-1.72755","-0.954703","-1.2166861","-1.124732","-0.778789","-0.4638256","0.2248893","-0.3357159","-0.4302515","-1.6199429","-0.7026619","-1.1095153","0.4505577","-0.9593105","-2.5633636"
"G006278E44975N_3766_SMB","-1.1984252","0.2142266","-0.3762566","-0.9041399","-0.9641009","0.0346933","-1.2607129","-0.9125267","0.2068285","-1.0489976","0.2519538","0.0437386","-0.7348177","-0.2814975","-0.8540202","-0.5903931","-0.3655828","0.6631882","-0.5221394","-1.3685596","-0.5365745","-0.3705276","-1.5730271","-0.4753623","-0.9689389","-0.8804953","-0.6083605","-0.4342032","0.4273738","-0.054359","-0.1668674","-1.4236778","-0.487653","-0.9974508","0.4669985","-0.1422234","-2.3791623"
"G006279E44902N_3282_SMB","-1.1670331","0.9797615","-0.3116664","-0.4518344","-0.9537583","0.1354143","-0.8788841","-0.7808558","0.0595283","-1.1304401","0.353409","0.3241392","-0.7034595","-0.1936414","-0.2902547","-0.6263238","-0.2317298","0.9610366","-0.187876","-1.2793081","-0.3273442","-0.0497791","-1.53447","-0.7506945","-1.1659281","-0.8603694","-0.5702469","-0.2486337","0.4318813","-0.0449621","-0.1802481","-1.5060945","-0.460308","-0.8501636","0.4617754","0.0664195","-2.2413263"
"G006279E44906N_3421_SMB","-1.2575097","0.8044621","-0.3369625","-0.5274698","-1.0092199","0.1754707","-0.9116977","-0.7473687","-0.0551914","-0.9863278","0.2626487","0.219577","-0.7173547","-0.3114331","-0.402042","-0.7573548","-0.3282951","0.7985843","-0.3044003","-1.2291653","-0.4012416","-0.2525274","-1.4759272","-0.6468939","-1.2762693","-0.8261043","-0.5737901","-0.4077059","0.3147526","-0.0801244","-0.3160998","-1.4744475","-0.5329205","-0.8359799","0.4305755","0.1294619","-2.1637099"
"G006280E44981N_0_SMB","-1.140902","0.2195115","-0.3149058","-0.9323065","-0.8858002","-0.1352206","-1.3704199","-1.2325758","-0.0028333","-1.2334838","0.609258","0.5203551","-0.5328062","0.2132345","-0.3484924","-0.2597931","-0.4240164","0.3512362","-0.650097","-1.3135889","-0.5261145","-0.0999697","-1.6227126","-1.2603428","-0.8968314","-0.9032432","-0.6412202","-0.2762423","0.2520807","-0.2665255","-0.5344152","-1.6172048","-0.6793742","-0.9559613","0.7488232","-0.7990788","-2.5719998"
"G006282E44921N_3414_SMB","-0.7563742","0.0418423","-0.5185012","-0.9276604","-0.9582627","-0.237236","-1.5825475","-0.971916","-0.4712308","-1.1245613","0.4706186","0.425697","-0.2467133","0.233648","-0.0531243","-0.2826715","-0.2651921","0.2137052","-0.4042454","-1.3414083","-0.5507708","-0.1606326","-1.3137391","-1.1437201","-0.6400648","-0.6509282","-0.5889806","-0.6044809","0.3261102","-0.0846288","-0.8877828","-1.6304333","-0.8278396","-1.2387421","0.4700122","-1.192173","-2.9143376"
"G006282E44983N_0_SMB","-1.4993498","0.5271899","-0.4152513","-0.8238649","-0.941029","0.2326828","-1.1807553","-0.9456135","0.1736468","-1.1553588","0.4366227","0.2150189","-0.8228236","-0.2807174","-0.4748846","-0.8719283","-0.3218328","0.7435066","-0.5602996","-1.3642186","-0.4483979","-0.1604831","-1.5860481","-0.7151024","-1.1172731","-0.8459405","-0.4356995","-0.348843","0.4265581","-0.1252252","-0.3061314","-1.5317403","-0.4439008","-0.9616362","0.8173144","0.0763925","-2.3825469"
"G006283E44893N_3491_SMB","-0.9098504","0.3085333","-0.0815545","-0.6646111","-0.657771","0.0948738","-0.9174981","-0.5856803","0.2479075","-0.5762163","0.4531112","0.3203583","-0.4099076","-0.0914477","-0.4475155","-0.3197873","-0.1450452","0.5370197","-0.3226257","-1.2241194","-0.4493299","-0.1643009","-1.4536551","-0.4035557","-0.7699677","-0.7528819","-0.5117442","-0.2228911","0.4346824","0.0224039","-0.0957765","-1.2729951","-0.4104668","-0.8191384","0.6554099","-0.1147424","-2.3458571"
"G006284E45012N_3272_SMB","-0.5422837","0.124338","-0.1344368","-0.1839334","-0.1371811","-0.1857848","-1.2639351","-0.8353494","-0.0907608","-1.034709","0.3540694","0.4691169","-0.087219","0.2387514","-0.0894263","-0.2618928","-0.1754865","0.2350961","0.0272098","-1.0381287","-0.0459043","0.0960011","-1.1639467","-1.2194368","-0.6393238","-0.5443719","-0.5362556","-0.3121667","0.4220914","-0.2517024","-0.7980707","-1.1052793","-0.3686306","-0.7265229","0.3653986","-1.0707222","-2.4857669"
"G006285E44903N_3435_SMB","-0.1395285","0.8110321","0.2969176","0.4841287","0.2532236","0.4101307","-0.0618773","0.063143","0.2950347","0.1722023","0.8681784","0.874779","0.4293286","0.5371021","0.3753222","0.2395261","0.092226","0.6885307","0.2154171","-0.2435245","0.2041553","0.5297446","-0.4936734","0.0353481","-0.1621062","0.0784028","-0.0256437","0.2274658","0.7582296","0.2334295","0.3341391","0.1278028","0.1366979","-0.0115174","1.1016412","0.0709241","-0.8497451"
"G006285E44911N_3493_SMB","-0.6534877","0.2590489","-0.2133129","-0.5000377","-0.5383412","-0.1159215","-1.2873847","-0.8572382","0.0537153","-1.1409395","0.4712781","0.5657148","-0.1534191","0.3838081","-0.0190762","-0.2127096","-0.3040941","0.4563788","-0.1373453","-1.2149096","-0.0585054","0.2581962","-1.4716656","-1.3861711","-0.7717586","-0.7532797","-0.5993447","-0.1829795","0.4853535","-0.1896828","-0.5502383","-1.4227374","-0.4731118","-0.7407655","0.8182147","-0.636735","-2.5509121"
"G006285E44987N_3271_SMB","-1.4388199","0.5802341","-0.3840601","-0.7967762","-0.9003339","0.2477458","-1.1534371","-0.9398183","0.2213162","-1.1749381","0.4818054","0.2418711","-0.8328565","-0.262848","-0.4442599","-0.7979881","-0.2218912","0.8065645","-0.4901278","-1.3534887","-0.3810059","-0.0965852","-1.6087532","-0.6788249","-1.0426009","-0.8707466","-0.4070387","-0.2414046","0.4769332","-0.0842846","-0.2003672","-1.5161242","-0.3816513","-0.9418425","0.8547158","0.0665036","-2.3904629"
"G006285E44990N_3302_SMB","-1.2014822","0.514119","-0.2623795","-0.6449353","-0.8625439","0.2871766","-0.9215957","-0.6609695","0.2340053","-0.7968002","0.2794915","0.0830903","-0.6003022","-0.2970619","-0.3926044","-0.705163","-0.3914034","0.7258911","-0.324802","-1.2639213","-0.2665032","-0.263017","-1.4205434","-0.5237973","-1.0504556","-0.6757617","-0.3994311","-0.3666266","0.4368033","-0.0733647","-0.2325717","-1.3559066","-0.474084","-0.8424239","0.6489167","0.2603953","-2.1928916"
"G006286E44899N_0_SMB","-0.9729427","0.5454733","-0.4403794","-0.648658","-0.4064864","0.0620054","-1.1071097","-1.0367849","0.2892481","-1.1793072","0.8342522","0.7249327","-0.236307","0.3538122","0.0850953","-0.3429956","-0.1800855","0.5403084","-0.4753512","-1.3236748","-0.3289828","0.2077809","-1.5894637","-1.4121076","-0.7192181","-0.7932801","-0.2891294","0.0285733","0.3647316","-0.1571466","-0.2145042","-1.6448417","-0.496281","-0.6977706","1.2812278","-0.3493263","-2.4766026"
"G006286E44899N_3789_SMB","-1.588479","0.4638092","-1.0206951","-1.0529041","-0.9572198","-0.0940686","-1.5444438","-1.2791082","0.1938424","-1.4818919","0.4559706","0.22207","-1.0142933","-0.250758","-0.6319488","-1.2463462","-0.314159","0.8195952","-0.3274115","-1.4833219","-0.5079811","-0.1786396","-1.5975671","-1.3752309","-1.098011","-1.0578165","-0.4433831","-0.1833684","0.4253841","-0.4481222","-0.2580355","-1.5858142","-0.3734052","-0.8950367","0.8166847","-0.1343841","-2.3902073"
"G006286E44899N_3790_SMB","-1.0709821","0.5587708","-0.5181352","-0.7565365","-0.5489513","0.0739318","-1.1055431","-1.0262785","0.3407992","-1.1480901","0.7290487","0.6173971","-0.500721","0.1906177","-0.0113358","-0.5065671","-0.1875279","0.590829","-0.4482777","-1.3518262","-0.4388622","0.1015973","-1.5578578","-1.3571978","-0.9287945","-0.8817314","-0.3000587","-0.3598553","0.2435175","-0.6968522","-0.77484","-1.8367503","-0.8754367","-1.0484941","1.1038902","-0.5620441","-2.7654283"
"G006287E44995N_3494_SMB","-1.4716799","0.7783066","-0.4458604","-0.5800679","-0.856079","0.214425","-1.0963781","-0.9326422","0.1761749","-1.31141","0.4767532","0.3935704","-0.8753899","-0.1445281","-0.5202075","-0.7172018","-0.2278933","1.0711923","-0.1608088","-1.3988918","-0.2623425","0.2084105","-1.6644254","-1.0806618","-1.143292","-0.9804727","-0.5274738","-0.1631818","0.5595907","-0.2812163","-0.2133372","-1.6147115","-0.3171634","-0.9185084","0.6151638","-0.2237426","-2.4144065"
"G006289E44871N_3334_SMB","-0.8684354","0.2865791","-0.3283248","-0.6492727","-0.7562047","-0.0661335","-1.4008471","-0.9752528","0.1975746","-1.0439857","0.5759726","0.6293862","-0.3529602","0.3312612","-0.0671557","-0.1555955","-0.2730592","0.6025243","-0.493188","-1.333041","-0.4431754","0.1373402","-1.5983824","-1.2023203","-0.8162558","-0.7923294","-0.5799686","-0.2342821","0.5287272","-0.2701445","-0.4126202","-1.6405749","-0.6490959","-0.9536141","0.8258614","-0.9357417","-2.722194"
"G006293E44908N_3589_SMB","-0.6551549","-0.0588356","-0.5183322","-0.9234588","-0.815318","-0.1897355","-1.5197601","-0.8669947","-0.4364526","-1.0247924","0.5427575","0.4586748","-0.0975558","0.2431443","-0.060633","-0.2443205","-0.1746605","0.2540778","-0.3361369","-1.3934772","-0.4828317","-0.0908296","-1.3513942","-1.0292529","-0.5321805","-0.6757741","-0.4983797","-0.4390197","0.411796","-0.0385408","-0.6605605","-1.6008626","-0.8163586","-1.227826","0.5453166","-1.29109","-2.9775529"
"G006293E44998N_3587_SMB","-1.2770282","0.7526748","-0.2329759","-0.577883","-0.597934","0.2077422","-1.1364324","-0.9365841","0.1974047","-1.2228323","0.5292953","0.4666601","-0.6222399","-0.0348695","-0.3732744","-0.5673761","-0.226914","0.9595599","0.0026831","-1.3614485","-0.0734591","0.1716852","-1.6536436","-1.0672679","-0.9973598","-0.9171698","-0.5428567","-0.0571209","0.5620446","-0.1110192","-0.2066627","-1.516943","-0.2043204","-0.7976395","0.6651785","-0.2631178","-2.3054991"
"G006296E45008N_3677_SMB","-0.9203216","0.6124498","-0.3101085","-0.4283805","-0.2833669","0.0207833","-1.1670333","-0.7464617","0.1287375","-1.0432564","0.2364293","0.3549909","-0.4288914","-0.009993","-0.4579649","-0.6604394","-0.224255","0.8635598","0.3189425","-1.2600424","0.0854205","0.2019029","-1.3873317","-0.8893144","-0.934608","-0.787637","-0.5546961","-0.0902927","0.5111938","-0.2023927","-0.2955797","-1.3598194","-0.1705095","-0.5859929","0.5104742","0.0048907","-2.0823715"
"G006297E44784N_3294_SMB","-0.7261732","0.2922249","-0.5220122","-0.9796401","-0.5872024","-0.129797","-1.6680427","-0.9855912","-0.6945695","-1.1139551","0.6774665","0.4758089","0.2164138","0.2908468","-0.4493551","-0.2844816","-0.2363892","0.120318","-0.5833561","-1.4101593","-1.1663799","-0.3947564","-1.4141178","-1.2832806","-0.8485226","-0.7485632","-0.7285021","-0.4789858","0.1241302","0.0259593","-0.568131","-1.7800311","-0.970238","-1.0383676","0.243993","-1.6484458","-2.9602675"
"G006301E44788N_3597_SMB","-0.9924557","0.5238999","-0.5371025","-0.826397","-0.5874774","0.0719027","-1.4494727","-1.112186","-0.4157784","-1.0249226","0.6215044","0.4922146","-0.1385797","0.129995","-0.9709554","-0.5939438","-0.3638261","0.1545359","-0.9138725","-1.280484","-0.8208278","-0.2347329","-1.5094764","-1.1479164","-1.165347","-0.6949846","-0.8621781","-0.2048283","0.2049046","-0.1658248","-0.625332","-1.673254","-0.9284601","-1.177493","0.2110714","-0.9501301","-2.5643747"
"G006306E45004N_3471_SMB","-1.255355","0.5553206","-0.3323956","-0.9284191","-0.9068479","-0.0564001","-1.2017542","-0.9515972","0.0914231","-1.0675081","0.5765478","0.3512469","-0.6163145","-0.0480639","-0.7234536","-0.5044819","-0.1954277","0.5777774","-0.5373824","-1.2467012","-0.5222181","-0.2260966","-1.5851475","-0.7967508","-1.0319362","-0.9493827","-0.628565","-0.2925956","0.3053935","-0.1967447","-0.3137773","-1.500423","-0.5781771","-0.9346207","0.5925298","-0.6500891","-2.497581"
"G006311E44879N_3557_SMB","-1.1522105","0.2645739","-0.3429961","-0.8965955","-0.7654017","-0.0545461","-1.2353883","-1.2049372","0.1149554","-1.3107471","0.6529183","0.5198758","-0.4913117","0.1954963","-0.2733498","-0.2760885","-0.3320564","0.4703771","-0.5838812","-1.2959592","-0.4218249","-0.0097969","-1.671659","-1.2243736","-0.8442262","-0.9260231","-0.6199439","-0.1819626","0.3498863","-0.2417044","-0.3848799","-1.5150456","-0.5306135","-0.8853153","0.7766664","-0.7922935","-2.5799079"
"G006312E44785N_3305_SMB","-0.6766688","0.4046817","-0.5410094","-0.7996339","-0.2970067","-0.1610045","-1.7948284","-1.0594313","-0.6545604","-1.0169284","0.8172742","0.5920255","0.2316441","0.3066773","-0.3922234","-0.2601009","-0.1582351","0.1610744","-0.8409555","-1.3506613","-0.9020391","-0.3174946","-1.5809311","-1.3897631","-0.8238036","-0.934324","-0.6902238","-0.2196686","0.2105415","0.0435618","-0.3813437","-1.7313738","-1.0525851","-1.0573227","0.702737","-1.3439972","-2.8178849"
"G006312E45108N_0_SMB","-0.7554827","0.1926566","-0.2009703","-0.111794","-1.0398643","-0.2205564","-0.511665","-1.0355334","0.0487053","-1.3616925","0.302938","0.5168531","-0.3490799","0.4702768","-0.1115009","-0.2846436","-0.450049","0.6755386","-0.2565388","-1.415355","-0.5833392","-0.1737","-1.4462545","-1.2047455","-0.9884395","-1.1490192","-0.7787319","-0.5990806","0.5629681","-0.250259","-0.8283697","-1.7001709","-0.8557714","-1.1879025","0.2493659","-1.0376298","-2.48792"
"G006314E44884N_3523_SMB","-0.872088","0.2589888","-0.3889422","-0.7680554","-0.8390021","-0.0111657","-1.4682195","-0.8248016","0.1311352","-0.9415452","0.5108141","0.4453644","-0.3867455","0.1182707","-0.2167795","-0.2308881","-0.2443557","0.4113015","-0.398561","-1.3000093","-0.4708229","-0.0407654","-1.4864032","-0.9474399","-0.7113686","-0.906993","-0.531598","-0.2684909","0.4071753","-0.1249896","-0.444855","-1.5408115","-0.5900151","-0.9130514","0.9463801","-0.4987145","-2.6169047"
"G006315E44890N_3417_SMB","-0.7218076","0.2435478","-0.3721073","-0.5831153","-0.8160603","-0.0490781","-1.4013779","-0.8143677","0.0458647","-0.9907335","0.4469715","0.5772989","-0.2881239","0.3207222","0.021709","-0.1508591","-0.3180634","0.5280986","-0.5132093","-1.31619","-0.4275306","0.0750433","-1.4289629","-1.1394322","-0.7778804","-0.6828313","-0.6090149","-0.3391834","0.557638","-0.2933554","-0.7486065","-1.5574936","-0.8439066","-1.1364415","0.7355716","-0.9008933","-2.6863344"
"G006315E44998N_3627_SMB","-1.3431474","0.639715","-0.2476139","-0.5837805","-0.6489642","0.2474922","-1.1807616","-0.8838543","0.050709","-1.1335548","0.3907395","0.382007","-0.5524604","-0.0727291","-0.5003384","-0.7482979","-0.3039173","0.8652846","0.0051642","-1.2812449","-0.1694098","0.198144","-1.542654","-1.0509583","-1.1437546","-0.8682114","-0.5982583","-0.1967102","0.4581919","-0.1538249","-0.4613932","-1.5200734","-0.2217347","-0.7876086","0.5805947","-0.1105428","-2.2355921"
"G006316E44796N_3690_SMB","-0.6647521","0.1039769","-0.2773063","-0.7768191","-0.2030209","-0.2303773","-1.3782156","-0.7089167","-0.5531662","-0.8970727","0.5902408","0.5207856","0.3208298","0.2845869","-0.2779408","-0.1800949","-0.2297385","0.0978375","-0.3223488","-1.3487687","-0.8873989","-0.2973267","-1.3647321","-1.2640874","-0.6486224","-0.605173","-0.6111108","-0.4173037","0.1489952","0.0471882","-0.606689","-1.6200709","-0.912511","-0.9050671","0.3378833","-1.5005231","-2.9698892"
"G006318E44844N_3688_SMB","-0.8192748","-0.0794057","-0.4872019","-0.785071","-0.2355618","-0.4148799","-1.5786799","-0.7332594","-0.6393077","-0.9731351","0.5356791","0.4422058","0.3234869","0.2336093","-0.4241956","-0.1775687","-0.1737529","0.1250616","-0.4291211","-1.4072964","-0.925771","-0.5431809","-1.5706195","-1.3373084","-0.7244355","-0.658084","-0.6319218","-0.5480315","0.0534315","-0.0006087","-0.774492","-1.75642","-1.3888003","-1.2658211","0.4002339","-1.4833127","-3.1588173"
"G006319E44867N_3693_SMB","-1.0574483","0.2399149","-0.1779726","-0.7353691","-0.5915986","-0.1335915","-0.9103395","-0.8431998","-0.7722141","-0.7145687","0.557616","0.3996499","0.013274","-0.1042271","-0.7122616","-0.3052487","-0.1960324","0.088779","-0.6361077","-1.2214936","-0.5611253","-0.4042575","-1.5312639","-0.7685086","-0.79523","-0.7755581","-0.7345487","-0.5840016","0.0088028","0.1309634","-0.4389175","-1.4010861","-0.926808","-1.2754189","0.6898273","-0.6453342","-2.1297626"
"G006321E44959N_3477_SMB","-1.5361569","0.8108134","-0.5223671","-0.6248004","-0.9852951","0.1913527","-1.1278386","-0.9471691","-0.0585173","-1.1751356","0.3097307","0.3111316","-0.921313","-0.2806365","-0.4802956","-0.9410563","-0.4468501","0.9009433","-0.4564579","-1.3404803","-0.6081192","-0.1405607","-1.5932708","-0.9540329","-1.4262869","-0.9493753","-0.6182582","-0.5123122","0.4003945","-0.3685794","-0.4633547","-1.6582936","-0.5230735","-0.9662353","0.5146379","-0.1274843","-2.3811674"
"G006321E44965N_3319_SMB","-1.0928755","0.5233074","-0.1946618","-0.6335752","-0.5706333","0.060808","-1.046345","-0.7052217","0.2884617","-0.8117199","0.3895342","0.408305","-0.3574311","0.0996129","-0.4642244","-0.4243484","-0.2853335","0.7586052","-0.1058882","-1.2240878","-0.388918","0.1862397","-1.5143213","-0.7784625","-1.0159962","-0.708167","-0.7086862","-0.2595422","0.513877","-0.1828222","-0.4341006","-1.4238632","-0.2647699","-0.7921629","0.5421667","-0.2011738","-2.4758267"
"G006321E45014N_3678_SMB","-0.9745699","0.6946194","-0.1109736","-0.4621106","-0.3477292","0.0686883","-1.0880344","-0.6699201","0.1294033","-1.0009515","0.2298335","0.2947409","-0.4423722","-0.0959349","-0.5893196","-0.6580679","-0.2478014","0.9302442","0.2833772","-1.2659924","0.1110079","0.2319494","-1.4514123","-0.7656062","-0.9797357","-0.7323447","-0.5577919","-0.124077","0.5283015","-0.059945","-0.3196098","-1.2929378","-0.0817394","-0.6377878","0.5100394","0.0773162","-2.0864377"
"G006322E44861N_3787_SMB","-1.0967383","0.2512515","-0.1802561","-0.8528962","-0.6173561","-0.0044148","-0.9448628","-0.9083895","-0.7058302","-0.9480984","0.8283049","0.4755183","-0.0797796","-0.1688971","-0.7960132","-0.4090235","-0.0519637","0.1559603","-0.9032725","-1.3389107","-0.631048","-0.5116197","-1.6114473","-0.6739278","-0.8342216","-0.6675697","-0.7317463","-0.4412219","0.1111073","0.2053167","-0.2896684","-1.4316685","-0.9882078","-1.3769938","0.9203223","-0.6939461","-2.1131496"
"G006322E44861N_3788_SMB","-1.2103633","0.2240652","-0.3002679","-1.0583494","-0.7886218","-0.0648087","-1.056031","-1.0247164","-0.8565147","-1.0633224","0.8718688","0.4847564","-0.1742312","-0.1567922","-0.9719701","-0.457029","-0.0759192","0.1637509","-1.0991664","-1.4055297","-0.8718147","-0.6162511","-1.6159365","-0.9782761","-0.9402567","-0.7334427","-0.8125566","-0.4626527","-0.0553578","-0.2232807","-0.6178911","-1.7256821","-1.2187344","-1.6318517","1.0029111","-1.2804915","-2.5802033"
"G006322E45109N_3536_SMB","-1.1082433","0.7837344","-0.2381009","-0.2532752","-0.9961765","-0.0993819","-0.6075385","-0.9103774","0.0682947","-1.4465053","0.4395294","0.3296592","-0.6857263","0.1634588","-0.5937656","-0.3735229","-0.2644029","0.8547033","-0.0951032","-1.4684067","-0.3083337","-0.134278","-1.5284278","-1.2321713","-1.1059985","-1.231511","-0.7572615","-0.2499195","0.5502276","-0.2449611","-0.7060282","-1.7573144","-0.5889826","-1.246334","0.6873975","-0.8375557","-2.4110489"
"G006324E44995N_3278_SMB","-1.5125897","0.691509","-0.4297947","-0.7112864","-0.7607781","0.1377482","-1.2213138","-1.0051494","-0.3003634","-1.2685618","0.4213961","0.2487227","-0.9238523","-0.4113216","-0.6796297","-0.9896662","-0.2759497","0.7560428","-0.4048626","-1.266135","-0.3647582","-0.4064177","-1.517754","-0.515851","-1.2942421","-1.0671189","-0.5404692","-0.3399665","0.2097481","-0.2430491","-0.4386321","-1.5519488","-0.3833012","-0.8724538","0.5298005","-0.2313122","-2.2123735"
"G006326E44830N_3489_SMB","-1.0431931","-0.0384056","-0.2301262","-0.8126697","-0.4850894","-0.2363039","-1.3349832","-0.8110335","-0.7579798","-1.0299381","0.6808509","0.491081","0.3065109","0.0138363","-0.3159519","-0.2049105","-0.1648696","0.0345142","-0.455706","-1.1996436","-0.8300188","-0.2558417","-1.5849093","-0.9375325","-0.6063746","-0.7383189","-0.7105829","-0.537339","-0.135785","0.1132207","-0.2811325","-1.3728808","-1.2453061","-1.2565937","0.7199292","-0.9560718","-2.6155596"
"G006327E44945N_3544_SMB","-0.8376726","0.3045721","-0.1308172","-0.5597351","-0.7392502","0.0521317","-0.8577166","-0.786581","0.088718","-0.8259413","0.3176796","0.415344","-0.4815622","0.0496668","-0.2637139","-0.2706738","-0.3577858","0.544928","-0.258678","-1.1885369","-0.4157819","-0.1107748","-1.3786545","-0.8058116","-0.8594707","-0.6230918","-0.5934669","-0.3332606","0.4239063","-0.0492818","-0.3496389","-1.2887377","-0.5127488","-0.8104531","0.5419191","0.0339092","-2.2991302"
"G006329E44850N_3375_SMB","-1.513707","0.8366103","-0.2765948","-0.7993739","-0.3172874","0.1297251","-0.5021702","-1.0458616","-0.4954735","-1.0456746","0.6400102","0.2158861","-0.6442823","-0.5103005","-0.9023545","-1.0912216","-0.120744","0.3732857","-0.8699189","-1.3635995","-0.4127857","-0.7743969","-1.59934","-0.4179308","-1.1522565","-0.5163604","-0.5211048","-0.4775734","0.1945693","-0.116592","-0.2629048","-1.5828123","-1.0219533","-1.1223774","0.4553406","-0.2132492","-1.8826957"
"G006329E44919N_3328_SMB","-0.8262665","0.1081889","-0.4575041","-0.6973683","-1.0540007","-0.2477236","-1.6463039","-1.1944563","-0.0215954","-1.3092866","0.5670203","0.538215","-0.3054071","0.3722252","0.0475202","-0.2246317","-0.368779","0.2521718","-0.5566396","-1.3374557","-0.5385269","-0.1722503","-1.4961693","-1.4150909","-0.8440427","-0.6371047","-0.6063567","-0.6221259","0.3583535","-0.1980437","-0.9884301","-1.6620785","-0.8285223","-1.1247158","0.3630072","-1.4673221","-2.9363036"
"G006329E45010N_3572_SMB","-1.29248","0.6852461","-0.1907012","-0.5056079","-0.3556275","0.2558016","-1.160048","-0.8139167","-0.0430117","-1.1487384","0.4102978","0.131645","-0.6386665","-0.2957014","-0.6974797","-0.7363225","-0.1568156","0.7567245","0.01516","-1.2664199","-0.0232407","-0.0544869","-1.5355477","-0.5056825","-0.9659106","-0.9650905","-0.4589584","-0.1260035","0.3968779","-0.1000046","-0.2974411","-1.3771122","0.0754102","-0.6802433","0.5722754","-0.1458166","-2.0858457"
"G006330E44793N_3321_SMB","-0.76884","0.3059431","-0.6823405","-0.9194142","-0.4786227","-0.1992639","-1.9373164","-1.2918777","-0.7472222","-1.3140309","0.9526542","0.6324402","0.2319927","0.3715708","-0.5250158","-0.3093117","-0.205589","0.1757439","-0.9791088","-1.4723699","-1.1188841","-0.4029025","-1.693289","-1.6470338","-1.0041624","-1.0286913","-0.7839482","-0.252308","0.0547081","-0.1034305","-0.5026877","-1.8872871","-1.2049775","-1.220835","0.6047149","-1.7320555","-2.9157195"
"G006330E45020N_3542_SMB","-1.3645812","0.6044604","-0.4478666","-0.724228","-0.8883094","0.0440532","-1.1580749","-0.9003775","0.2770645","-1.2242956","0.2812352","0.3716113","-0.7499238","-0.1214097","-0.5804315","-0.8696017","-0.3463252","1.0421067","-0.024051","-1.3625383","-0.2103972","0.2428481","-1.5750918","-1.0652821","-1.2735641","-0.8140039","-0.5992286","-0.2813554","0.5612407","-0.1715735","-0.3274729","-1.5738618","-0.4163945","-0.9147762","0.6251303","0.0649231","-2.3471122"
"G006331E44803N_3689_SMB","-0.6467759","0.1827303","-0.4059957","-0.7605121","-0.3424762","-0.1386874","-1.3945203","-0.6967797","-0.5577497","-0.9025448","0.4958608","0.4346535","0.2320445","0.1973092","-0.3436286","-0.2636117","-0.189337","0.0930577","-0.3358507","-1.3298599","-0.8898014","-0.3324742","-1.2404841","-1.0613098","-0.6805336","-0.6699324","-0.6414837","-0.4539413","0.1472792","0.0524514","-0.6097801","-1.6051511","-0.9119695","-0.907298","0.2312017","-1.3570426","-2.9152565"
"G006331E44847N_3512_SMB","-0.1333275","0.712032","0.41365","0.4305343","0.4464293","0.3297557","0.0471202","0.0265267","0.2026381","0.1562376","1.1244147","0.7969652","0.6935709","0.4053879","0.1395425","0.2229234","0.1152112","0.4859774","0.2689641","-0.1421634","0.0883881","0.3305023","-0.5226715","0.2048554","-0.0485461","0.1923258","-0.0829275","0.1060832","0.4165944","0.4119188","0.455009","0.01625","-0.0997714","-0.1300664","1.0697882","0.0628022","-0.0830662"
"G006331E44977N_3437_SMB","-0.6892554","0.2171624","-0.1037774","-0.5432978","-0.5206237","-0.0599442","-1.2490096","-0.7936711","0.0145286","-0.9842913","0.5162966","0.5213551","-0.1466942","0.3242007","-0.069526","-0.1789263","-0.3111438","0.2326248","-0.3107354","-1.1666594","-0.2392315","0.0797317","-1.5164466","-1.1624761","-0.6490463","-0.7829835","-0.5588971","-0.2325107","0.3150644","-0.0353977","-0.4756104","-1.3378303","-0.4888647","-0.6552128","0.8549174","-0.478878","-2.352088"
"G006332E44962N_3773_SMB","-1.4697303","0.9974503","-0.4528238","-0.5800532","-1.0155985","0.1756226","-1.0957985","-0.9857262","0.0775483","-1.3157524","0.5045359","0.4231625","-0.9237481","-0.1577383","-0.3769852","-0.720603","-0.2471531","1.0499493","-0.3263004","-1.384559","-0.3481898","-0.0393526","-1.7011659","-0.6970896","-1.1803298","-0.9872986","-0.5499939","-0.1639907","0.5022969","-0.1374588","-0.1093049","-1.5899342","-0.3957484","-0.8309857","0.5364714","-0.0962541","-2.2706363"
"G006332E44962N_3774_SMB","-1.1118529","1.1634767","-0.2237706","-0.4018906","-0.8364828","0.3352235","-0.7596507","-0.5150813","0.4311684","-0.886355","0.3191441","0.2245671","-0.5643997","-0.2294674","-0.2327708","-0.6130582","-0.1052935","1.1037438","-0.0841337","-1.3107574","-0.1731815","0.0545299","-1.5664113","-0.4057792","-0.9659999","-0.7396196","-0.4216785","-0.124454","0.6926689","-0.0172348","-0.0216409","-1.4018638","-0.1988919","-0.7725397","0.6715425","0.2948519","-2.2592835"
